ccode1,abbrev1,ccode2,abbrev2,dipcon1970,dipcon1975,dipcon1980,dipcon1985,dipcon1990,dipcon1995,dipcon2000,dipcon2005,dipcon2010
230,SPN,40,CUB,0,0,0,1,1,1,1,1,1
230,SPN,41,HAI,0,1,1,1,1,1,1,1,1
230,SPN,42,DOM,1,1,1,1,1,1,1,1,1
230,SPN,51,JAM,0,0,1,1,1,1,1,1,1
230,SPN,52,TRI,0,0,0,0,0,0,0,0,1
230,SPN,53,BAR,0,0,0,0,0,0,0,0,0
230,SPN,54,DMA,,,0,0,0,0,0,0,0
230,SPN,55,GRN,,0,0,0,0,0,0,0,0
230,SPN,56,SLU,,,0,0,0,0,0,0,0
230,SPN,57,SVG,,,0,0,0,0,0,0,0
230,SPN,58,AAB,,,,0,0,0,0,0,0
230,SPN,60,SKN,,,,0,0,0,0,0,0
230,SPN,70,MEX,0,0,1,1,1,1,1,1,1
230,SPN,80,BLZ,,,,0,0,0,0,0,0
230,SPN,90,GUA,1,1,0,1,1,1,1,1,1
230,SPN,91,HON,1,1,1,1,1,1,1,1,1
230,SPN,92,SAL,0,1,1,1,1,1,1,1,1
230,SPN,93,NIC,1,1,1,1,1,1,1,1,1
230,SPN,94,COS,0,1,1,1,1,1,1,1,1
230,SPN,95,PAN,1,1,1,0,1,1,1,1,1
230,SPN,100,COL,1,1,1,1,1,1,1,1,1
230,SPN,101,VEN,1,1,1,1,1,1,1,1,1
230,SPN,110,GUY,0,0,0,0,0,0,0,0,0
230,SPN,115,SUR,,,0,0,0,0,0,0,0
230,SPN,130,ECU,1,1,0,1,1,1,1,1,1
230,SPN,135,PER,1,1,1,1,1,1,1,1,1
230,SPN,140,BRA,1,1,1,1,1,1,1,1,1
230,SPN,145,BOL,1,1,1,1,1,1,1,1,1
230,SPN,150,PAR,0,1,1,1,1,1,1,1,1
230,SPN,155,CHL,1,1,1,1,0,1,1,1,1
230,SPN,160,ARG,1,1,1,1,1,1,1,1,1
230,SPN,165,URU,1,1,1,1,1,1,1,1,1
230,SPN,200,UKG,0,1,1,1,1,0,0,1,1
230,SPN,205,IRE,1,1,1,1,1,1,1,1,1
230,SPN,210,NTH,1,0,1,1,1,1,1,1,1
230,SPN,211,BEL,1,1,1,1,1,1,1,1,1
230,SPN,212,LUX,0,1,1,1,1,1,1,1,1
230,SPN,220,FRN,1,1,1,1,1,1,1,1,1
230,SPN,225,SWZ,1,1,1,1,1,1,1,1,1
230,SPN,235,POR,1,1,1,1,1,1,1,1,1
230,SPN,255,GMY,,,,,,1,1,1,1
230,SPN,260,GFR,1,1,1,1,1,,,,
230,SPN,265,GDR,0,1,1,1,1,,,,
230,SPN,290,POL,0,0,1,1,1,1,1,1,1
230,SPN,305,AUS,1,1,1,1,1,1,1,1,1
230,SPN,310,HUN,0,0,1,1,1,1,1,1,1
230,SPN,315,CZE,0,0,1,1,1,,,,
230,SPN,316,CZR,,,,,,1,1,1,1
230,SPN,317,SLO,,,,,,1,1,1,1
230,SPN,325,ITA,1,1,1,1,1,1,1,1,1
230,SPN,338,MLT,0,0,1,1,1,0,0,0,1
230,SPN,339,ALB,0,0,0,0,0,0,0,0,1
230,SPN,341,MNG,,,,,,,,,0
230,SPN,343,MAC,,,,,,0,0,0,1
230,SPN,344,CRO,,,,,,0,0,1,1
230,SPN,345,YUG,0,0,1,1,1,1,1,1,1
230,SPN,346,BOS,,,,,,1,1,1,1
230,SPN,347,KOS,,,,,,,,,0
230,SPN,349,SLV,,,,,,0,0,1,1
230,SPN,350,GRC,1,1,1,1,1,1,1,1,1
230,SPN,352,CYP,0,0,0,0,0,0,0,1,1
230,SPN,355,BUL,0,0,0,1,1,1,1,1,1
230,SPN,359,MLD,,,,,,0,0,0,0
230,SPN,360,ROM,0,0,1,1,1,1,1,1,1
230,SPN,365,RUS,0,0,1,1,1,1,1,1,1
230,SPN,366,EST,,,,,,0,0,1,1
230,SPN,367,LAT,,,,,,0,0,0,1
230,SPN,368,LIT,,,,,,0,0,0,1
230,SPN,369,UKR,,,,,,1,1,1,1
230,SPN,370,BLR,,,,,,0,0,0,0
230,SPN,371,ARM,,,,,,0,0,0,0
230,SPN,372,GRG,,,,,,0,0,0,0
230,SPN,373,AZE,,,,,,1,1,0,0
230,SPN,375,FIN,1,1,1,1,1,1,1,1,1
230,SPN,380,SWD,1,1,1,1,1,1,1,1,1
230,SPN,385,NOR,1,1,1,1,1,1,1,1,1
230,SPN,390,DEN,1,1,1,1,1,1,1,1,1
230,SPN,395,ICE,0,0,0,0,0,0,0,0,0
230,SPN,402,CAP,,,0,0,0,0,0,0,0
230,SPN,403,STP,,,0,0,0,0,0,0,0
230,SPN,404,GNB,,0,0,0,0,0,0,0,1
230,SPN,411,EQG,0,0,1,1,1,1,1,1,1
230,SPN,420,GAM,0,0,0,0,0,0,0,0,0
230,SPN,432,MLI,0,0,0,0,0,0,0,0,1
230,SPN,433,SEN,1,1,1,1,1,1,1,1,1
230,SPN,434,BEN,0,0,0,0,0,0,0,0,0
230,SPN,435,MAA,1,1,1,1,1,1,1,1,1
230,SPN,436,NIR,0,0,0,0,0,0,0,0,1
230,SPN,437,CDI,1,1,1,1,1,1,1,1,1
230,SPN,438,GUI,1,1,0,0,0,0,0,0,0
230,SPN,439,BFO,0,0,0,0,0,0,0,0,0
230,SPN,450,LBR,0,1,1,1,1,1,1,0,0
230,SPN,451,SIE,0,0,0,0,0,0,0,0,0
230,SPN,452,GHA,0,1,1,1,1,1,1,1,1
230,SPN,461,TOG,0,0,0,0,0,0,0,0,0
230,SPN,471,CAO,1,1,1,1,1,1,1,1,1
230,SPN,475,NIG,1,1,1,1,1,0,0,1,1
230,SPN,481,GAB,1,1,1,1,1,1,1,1,1
230,SPN,482,CEN,0,0,0,0,0,0,0,0,0
230,SPN,483,CHA,0,0,0,0,0,0,0,0,0
230,SPN,484,CON,0,0,0,0,0,0,0,0,0
230,SPN,490,DRC,1,1,0,1,1,0,0,1,1
230,SPN,500,UGA,0,0,0,0,0,0,0,0,0
230,SPN,501,KEN,1,1,1,1,1,1,1,1,1
230,SPN,510,TAZ,0,1,1,1,1,1,1,1,1
230,SPN,516,BUI,0,0,0,0,0,0,0,0,0
230,SPN,517,RWA,0,0,0,0,0,0,0,0,0
230,SPN,520,SOM,0,0,0,0,0,0,0,0,0
230,SPN,522,DJI,,,0,0,0,0,0,0,0
230,SPN,530,ETH,1,1,1,1,1,1,1,1,1
230,SPN,531,ERI,,,,,,0,0,0,0
230,SPN,540,ANG,,0,0,1,1,1,1,1,1
230,SPN,541,MZM,,0,1,1,1,1,1,1,1
230,SPN,551,ZAM,0,0,0,0,0,1,1,1,0
230,SPN,552,ZIM,,0,0,0,1,1,1,1,1
230,SPN,553,MAW,0,0,0,0,0,0,0,0,0
230,SPN,560,SAF,1,1,1,1,1,1,1,1,1
230,SPN,565,NAM,,,,0,0,1,1,1,1
230,SPN,570,LES,0,0,0,0,0,0,0,0,0
230,SPN,571,BOT,0,0,0,0,0,0,0,0,0
230,SPN,572,SWA,0,0,0,0,0,0,0,0,0
230,SPN,580,MAG,0,0,0,0,0,0,0,0,0
230,SPN,581,COM,,0,0,0,0,0,0,0,0
230,SPN,590,MAS,0,0,0,0,0,0,0,0,0
230,SPN,591,SEY,,,0,0,0,0,0,0,0
230,SPN,600,MOR,1,0,1,1,1,1,1,1,1
230,SPN,615,ALG,1,1,1,1,1,1,1,1,1
230,SPN,616,TUN,1,1,1,1,0,1,1,1,1
230,SPN,620,LIB,1,1,1,1,1,1,1,1,1
230,SPN,625,SUD,0,1,1,0,1,0,0,0,0
230,SPN,630,IRN,0,1,1,1,1,0,0,1,1
230,SPN,640,TUR,1,1,1,1,1,1,1,1,1
230,SPN,645,IRQ,1,1,1,1,1,1,1,0,1
230,SPN,651,EGY,0,1,1,1,1,1,1,1,1
230,SPN,652,SYR,1,1,1,1,1,1,1,1,0
230,SPN,660,LEB,1,1,1,1,1,1,1,1,1
230,SPN,663,JOR,1,1,1,1,1,1,1,1,1
230,SPN,666,ISR,0,0,0,0,1,1,1,1,1
230,SPN,670,SAU,0,1,1,1,1,1,1,1,1
230,SPN,678,YAR,0,0,0,0,0,,,,
230,SPN,679,YEM,,,,,,0,0,0,1
230,SPN,680,YPR,0,0,0,0,0,,,,
230,SPN,690,KUW,0,1,1,1,1,1,1,1,1
230,SPN,692,BAH,,0,0,0,0,0,0,0,0
230,SPN,694,QAT,,0,0,0,0,0,0,0,1
230,SPN,696,UAE,,0,1,1,1,1,1,1,1
230,SPN,698,OMA,,0,0,0,0,0,0,0,1
230,SPN,700,AFG,0,0,0,0,0,0,0,0,1
230,SPN,701,TKM,,,,,,0,0,0,0
230,SPN,702,TAJ,,,,,,0,0,0,0
230,SPN,703,KYR,,,,,,0,0,0,0
230,SPN,704,UZB,,,,,,0,0,0,0
230,SPN,705,KZK,,,,,,1,1,1,1
230,SPN,710,CHN,0,1,1,1,1,1,1,1,1
230,SPN,712,MON,0,0,0,0,0,0,0,0,0
230,SPN,713,TAW,1,0,0,0,0,0,0,0,0
230,SPN,731,PRK,0,0,0,0,0,0,0,0,0
230,SPN,732,ROK,0,1,1,1,1,1,1,1,1
230,SPN,740,JPN,1,1,1,1,1,1,1,1,1
230,SPN,750,IND,1,1,1,1,1,1,1,1,1
230,SPN,760,BHU,0,0,0,0,0,0,0,0,0
230,SPN,770,PAK,0,1,1,1,1,1,1,1,1
230,SPN,771,BNG,,0,0,0,0,0,0,0,0
230,SPN,775,MYA,0,0,0,0,0,0,0,0,0
230,SPN,780,SRI,0,1,0,0,0,0,0,0,0
230,SPN,781,MAD,0,0,0,0,0,0,0,0,0
230,SPN,790,NEP,0,0,0,0,0,0,0,0,0
230,SPN,800,THI,1,1,0,1,1,1,1,1,1
230,SPN,811,CAM,0,0,0,0,0,0,0,0,0
230,SPN,812,LAO,0,0,0,0,0,0,0,0,0
230,SPN,816,DRV,0,,0,0,1,0,0,1,1
230,SPN,817,RVN,1,,,,,,,,
230,SPN,820,MAL,1,0,0,0,0,1,1,1,1
230,SPN,830,SIN,1,1,0,0,0,0,0,1,1
230,SPN,835,BRU,,,0,0,0,0,0,0,0
230,SPN,840,PHI,1,1,1,1,1,1,1,1,1
230,SPN,850,INS,0,0,1,1,1,1,1,1,1
230,SPN,860,ETM,,,,,,,,0,0
230,SPN,900,AUL,0,1,1,1,0,1,1,1,1
230,SPN,910,PNG,,0,0,0,0,0,0,0,0
230,SPN,920,NEW,0,0,0,0,0,0,0,0,1
230,SPN,935,VAN,,,,0,0,0,0,0,0
230,SPN,940,SOL,,,0,0,0,0,0,0,0
230,SPN,946,KIR,,,,,,0,0,0,0
230,SPN,947,TUV,,,,,,0,0,0,0
230,SPN,950,FIJ,,0,0,0,0,0,0,0,0
230,SPN,955,TON,,,,,,0,0,0,0
230,SPN,970,NAU,,,,,,0,0,0,0
230,SPN,983,MSI,,,,,0,0,0,0,0
230,SPN,986,PAL,,,,,,0,0,0,0
230,SPN,987,FSM,,,,,0,0,0,0,0
230,SPN,990,WSM,0,0,0,0,0,0,0,0,0
235,POR,2,USA,1,1,1,1,1,1,1,1,1
235,POR,20,CAN,1,1,1,1,1,1,1,1,1
235,POR,31,BHM,,0,0,0,0,0,0,0,0
235,POR,40,CUB,0,1,1,0,1,1,1,1,1
235,POR,41,HAI,0,0,0,0,0,0,0,0,0
235,POR,42,DOM,0,0,0,0,0,0,0,0,0
235,POR,51,JAM,0,0,0,0,0,0,0,0,0
235,POR,52,TRI,0,0,0,1,0,0,0,0,0
235,POR,53,BAR,0,0,0,0,0,0,0,0,0
235,POR,54,DMA,,,0,0,0,0,0,0,0
235,POR,55,GRN,,0,0,0,0,0,0,0,0
235,POR,56,SLU,,,0,0,0,0,0,0,0
235,POR,57,SVG,,,0,0,0,0,0,0,0
235,POR,58,AAB,,,,0,0,0,0,0,0
235,POR,60,SKN,,,,0,0,0,0,0,0
235,POR,70,MEX,1,1,1,1,1,1,1,1,1
235,POR,80,BLZ,,,,0,0,0,0,0,0
235,POR,90,GUA,0,0,0,0,0,1,1,0,0
235,POR,91,HON,0,0,0,0,0,0,0,0,0
235,POR,92,SAL,0,0,0,0,0,0,0,0,0
235,POR,93,NIC,1,0,0,0,0,0,0,0,0
235,POR,94,COS,0,1,0,0,0,0,0,0,0
235,POR,95,PAN,0,0,0,0,0,0,0,0,0
235,POR,100,COL,1,1,1,1,1,1,1,1,1
235,POR,101,VEN,1,1,1,1,1,1,1,1,1
235,POR,110,GUY,0,0,0,0,0,0,0,0,0
235,POR,115,SUR,,,0,0,0,0,0,0,0
235,POR,130,ECU,1,1,1,0,0,0,0,0,0
235,POR,135,PER,1,1,1,1,1,1,1,1,1
235,POR,140,BRA,1,1,1,1,1,1,1,1,1
235,POR,145,BOL,0,0,1,0,0,0,0,0,0
235,POR,150,PAR,0,0,0,0,0,0,0,0,0
235,POR,155,CHL,1,0,0,0,0,0,0,1,1
235,POR,160,ARG,1,1,1,1,1,1,1,1,1
235,POR,165,URU,0,0,1,1,1,1,1,1,1
235,POR,200,UKG,1,1,1,1,1,1,1,1,1
235,POR,205,IRE,1,1,1,1,1,1,1,1,1
235,POR,210,NTH,0,1,1,1,1,1,1,1,1
235,POR,211,BEL,1,1,1,1,1,1,1,1,1
235,POR,212,LUX,0,0,1,1,1,1,1,1,1
235,POR,220,FRN,1,1,1,1,1,1,1,1,1
235,POR,225,SWZ,1,1,1,1,1,1,1,1,1
235,POR,230,SPN,1,1,1,1,1,1,1,1,1
235,POR,255,GMY,,,,,,1,1,1,1
235,POR,260,GFR,1,1,0,1,1,,,,
235,POR,265,GDR,0,0,1,1,1,,,,
235,POR,290,POL,0,0,1,1,1,1,1,1,1
235,POR,305,AUS,1,1,1,0,1,1,1,1,1
235,POR,310,HUN,0,0,1,1,1,1,1,1,1
235,POR,315,CZE,0,0,1,1,1,,,,
235,POR,316,CZR,,,,,,1,1,1,1
235,POR,317,SLO,,,,,,0,0,0,1
235,POR,325,ITA,1,1,1,1,1,1,1,1,1
235,POR,338,MLT,0,0,0,0,0,0,0,0,1
235,POR,339,ALB,0,0,0,0,0,0,0,0,0
235,POR,341,MNG,,,,,,,,,0
235,POR,343,MAC,,,,,,0,0,0,0
235,POR,344,CRO,,,,,,0,0,1,1
235,POR,345,YUG,0,0,1,1,1,1,1,1,1
235,POR,346,BOS,,,,,,0,0,0,1
235,POR,347,KOS,,,,,,,,,0
235,POR,349,SLV,,,,,,0,0,0,1
235,POR,350,GRC,1,1,1,1,1,1,1,1,1
235,POR,352,CYP,0,0,0,0,0,0,0,0,0
235,POR,355,BUL,0,0,1,0,1,1,1,1,1
235,POR,359,MLD,,,,,,0,0,0,0
235,POR,360,ROM,0,0,1,1,0,1,1,1,1
235,POR,365,RUS,0,0,1,1,1,1,1,1,1
235,POR,366,EST,,,,,,0,0,0,1
235,POR,367,LAT,,,,,,0,0,0,0
235,POR,368,LIT,,,,,,0,0,0,1
235,POR,369,UKR,,,,,,1,1,1,1
235,POR,370,BLR,,,,,,0,0,0,0
235,POR,371,ARM,,,,,,0,0,0,0
235,POR,372,GRG,,,,,,0,0,0,0
235,POR,373,AZE,,,,,,0,0,0,0
235,POR,375,FIN,0,1,1,1,1,1,1,1,0
235,POR,380,SWD,1,1,1,1,1,1,1,1,1
235,POR,385,NOR,1,1,1,1,1,1,1,1,1
235,POR,390,DEN,1,1,1,1,1,1,1,1,1
235,POR,395,ICE,0,0,0,0,0,0,0,0,0
235,POR,402,CAP,,,1,1,1,1,1,1,1
235,POR,403,STP,,,0,1,1,1,1,1,1
235,POR,404,GNB,,0,1,1,1,1,1,1,1
235,POR,411,EQG,0,0,0,0,0,0,0,0,0
235,POR,420,GAM,0,0,0,0,0,0,0,0,0
235,POR,432,MLI,0,0,0,0,0,0,0,0,0
235,POR,433,SEN,0,0,1,1,1,1,1,1,1
235,POR,434,BEN,0,0,0,0,0,0,0,0,0
235,POR,435,MAA,0,0,0,0,0,0,0,0,0
235,POR,436,NIR,0,0,0,0,0,0,0,0,0
235,POR,437,CDI,0,0,0,1,0,0,0,1,0
235,POR,438,GUI,0,0,0,0,0,0,0,0,0
235,POR,439,BFO,0,0,0,0,0,0,0,0,0
235,POR,450,LBR,0,0,0,0,0,0,0,0,0
235,POR,451,SIE,0,0,0,0,0,0,0,0,0
235,POR,452,GHA,0,0,0,0,0,0,0,0,0
235,POR,461,TOG,0,0,0,0,0,0,0,0,0
235,POR,471,CAO,0,0,0,0,0,0,0,0,0
235,POR,475,NIG,0,0,1,1,1,1,1,1,1
235,POR,481,GAB,0,0,0,0,0,0,0,0,0
235,POR,482,CEN,0,0,0,0,0,0,0,0,0
235,POR,483,CHA,0,0,0,0,0,0,0,0,0
235,POR,484,CON,0,0,0,0,0,0,0,0,0
235,POR,490,DRC,0,0,1,1,1,1,1,1,1
235,POR,500,UGA,0,0,0,0,0,0,0,0,0
235,POR,501,KEN,0,0,0,1,1,1,1,1,1
235,POR,510,TAZ,0,0,0,0,0,0,0,0,0
235,POR,516,BUI,0,0,0,0,0,0,0,0,0
235,POR,517,RWA,0,0,0,0,0,0,0,0,0
235,POR,520,SOM,0,0,0,0,0,0,0,0,0
235,POR,522,DJI,,,0,0,0,0,0,0,0
235,POR,530,ETH,0,0,0,0,0,0,0,0,1
235,POR,531,ERI,,,,,,0,0,0,0
235,POR,540,ANG,,0,1,1,1,1,1,1,1
235,POR,541,MZM,,0,0,1,1,1,1,1,1
235,POR,551,ZAM,0,0,1,1,1,1,1,0,0
235,POR,552,ZIM,,0,0,1,1,1,1,1,1
235,POR,553,MAW,0,0,0,0,0,0,0,0,0
235,POR,560,SAF,1,1,1,1,1,1,1,1,1
235,POR,565,NAM,,,,0,0,1,1,1,0
235,POR,570,LES,0,0,0,0,0,0,0,0,0
235,POR,571,BOT,0,0,0,0,0,0,0,0,0
235,POR,572,SWA,0,1,0,0,0,0,0,0,0
235,POR,580,MAG,0,0,0,0,0,0,0,0,0
235,POR,581,COM,,0,0,0,0,0,0,0,0
235,POR,590,MAS,0,0,0,0,0,0,0,0,0
235,POR,591,SEY,,,0,0,0,0,0,0,0
235,POR,600,MOR,0,1,1,1,1,1,1,1,1
235,POR,615,ALG,0,0,1,1,1,1,1,1,1
235,POR,616,TUN,0,0,1,1,1,1,1,1,1
235,POR,620,LIB,0,0,0,0,0,0,0,0,1
235,POR,625,SUD,0,0,0,0,0,0,0,0,0
235,POR,630,IRN,0,1,0,1,1,1,1,1,1
235,POR,640,TUR,1,1,1,1,1,1,1,1,1
235,POR,645,IRQ,0,0,1,1,1,0,0,1,0
235,POR,651,EGY,0,0,1,1,1,1,1,1,1
235,POR,652,SYR,0,0,0,1,0,0,0,0,0
235,POR,660,LEB,1,0,0,1,0,0,0,0,0
235,POR,663,JOR,0,0,0,0,0,0,0,0,0
235,POR,666,ISR,0,0,0,0,0,1,1,1,0
235,POR,670,SAU,0,0,0,1,0,1,1,1,1
235,POR,678,YAR,0,0,0,1,0,,,,
235,POR,679,YEM,,,,,,0,0,0,0
235,POR,680,YPR,0,0,0,0,0,,,,
235,POR,690,KUW,0,0,0,0,0,0,0,0,0
235,POR,692,BAH,,0,0,0,0,0,0,0,0
235,POR,694,QAT,,0,0,0,0,0,0,0,0
235,POR,696,UAE,,0,0,0,0,0,0,0,0
235,POR,698,OMA,,0,0,0,0,0,0,0,0
235,POR,700,AFG,0,0,0,0,0,0,0,0,0
235,POR,701,TKM,,,,,,0,0,0,0
235,POR,702,TAJ,,,,,,0,0,0,0
235,POR,703,KYR,,,,,,0,0,0,0
235,POR,704,UZB,,,,,,0,0,0,0
235,POR,705,KZK,,,,,,0,0,0,0
235,POR,710,CHN,0,0,1,1,1,1,1,1,1
235,POR,712,MON,0,0,0,0,0,0,0,0,0
235,POR,713,TAW,0,0,0,0,0,0,0,0,0
235,POR,731,PRK,0,0,1,1,1,0,0,0,0
235,POR,732,ROK,0,0,0,0,1,1,1,1,1
235,POR,740,JPN,1,1,1,1,1,1,1,1,1
235,POR,750,IND,0,0,1,1,1,1,1,1,1
235,POR,760,BHU,0,0,0,0,0,0,0,0,0
235,POR,770,PAK,0,1,1,0,0,1,1,1,1
235,POR,771,BNG,,0,0,1,0,0,0,0,0
235,POR,775,MYA,0,0,0,0,0,0,0,0,0
235,POR,780,SRI,0,0,0,0,0,0,0,0,0
235,POR,781,MAD,0,0,0,0,0,0,0,0,0
235,POR,790,NEP,0,0,0,0,0,0,0,0,0
235,POR,800,THI,0,0,1,1,1,1,1,1,1
235,POR,811,CAM,0,0,0,0,0,0,0,0,0
235,POR,812,LAO,0,0,0,0,0,0,0,0,0
235,POR,816,DRV,0,,0,0,0,0,0,0,0
235,POR,817,RVN,0,,,,,,,,
235,POR,820,MAL,0,0,0,0,0,0,0,0,0
235,POR,830,SIN,0,0,0,0,0,0,0,0,0
235,POR,835,BRU,,,0,0,0,0,0,0,0
235,POR,840,PHI,1,1,0,0,0,0,0,1,0
235,POR,850,INS,0,0,0,0,0,0,0,1,1
235,POR,860,ETM,,,,,,,,1,1
235,POR,900,AUL,0,1,1,1,1,1,1,1,1
235,POR,910,PNG,,0,0,0,0,0,0,0,0
235,POR,920,NEW,0,0,0,0,0,0,0,0,0
235,POR,935,VAN,,,,0,0,0,0,0,0
235,POR,940,SOL,,,0,0,0,0,0,0,0
235,POR,946,KIR,,,,,,0,0,0,0
235,POR,947,TUV,,,,,,0,0,0,0
235,POR,950,FIJ,,0,0,0,0,0,0,0,0
235,POR,955,TON,,,,,,0,0,0,0
235,POR,970,NAU,,,,,,0,0,0,0
235,POR,983,MSI,,,,,0,0,0,0,0
235,POR,986,PAL,,,,,,0,0,0,0
235,POR,987,FSM,,,,,0,0,0,0,0
235,POR,990,WSM,0,0,0,0,0,0,0,0,0
255,GMY,2,USA,,,,,,1,1,1,1
255,GMY,20,CAN,,,,,,1,1,1,1
255,GMY,31,BHM,,,,,,0,0,0,0
255,GMY,40,CUB,,,,,,1,1,1,1
255,GMY,41,HAI,,,,,,1,1,1,1
255,GMY,42,DOM,,,,,,1,1,1,1
255,GMY,51,JAM,,,,,,1,1,1,1
255,GMY,52,TRI,,,,,,0,0,1,1
255,GMY,53,BAR,,,,,,0,0,0,0
255,GMY,54,DMA,,,,,,0,0,0,0
255,GMY,55,GRN,,,,,,0,0,0,0
255,GMY,56,SLU,,,,,,0,0,0,0
255,GMY,57,SVG,,,,,,0,0,0,0
255,GMY,58,AAB,,,,,,0,0,0,0
255,GMY,60,SKN,,,,,,0,0,0,0
255,GMY,70,MEX,,,,,,1,1,1,1
255,GMY,80,BLZ,,,,,,1,1,0,0
255,GMY,90,GUA,,,,,,1,1,1,1
255,GMY,91,HON,,,,,,1,1,1,1
255,GMY,92,SAL,,,,,,1,1,1,1
255,GMY,93,NIC,,,,,,1,1,1,1
255,GMY,94,COS,,,,,,1,1,1,1
255,GMY,95,PAN,,,,,,1,1,1,1
255,GMY,100,COL,,,,,,1,1,1,1
255,GMY,101,VEN,,,,,,1,1,1,1
255,GMY,110,GUY,,,,,,0,0,0,0
255,GMY,115,SUR,,,,,,0,0,0,0
255,GMY,130,ECU,,,,,,1,1,1,1
255,GMY,135,PER,,,,,,1,1,1,1
255,GMY,140,BRA,,,,,,1,1,1,1
255,GMY,145,BOL,,,,,,1,1,1,1
255,GMY,150,PAR,,,,,,1,1,1,1
255,GMY,155,CHL,,,,,,1,1,1,1
255,GMY,160,ARG,,,,,,1,1,1,1
255,GMY,165,URU,,,,,,1,1,1,1
255,GMY,200,UKG,,,,,,1,1,1,1
255,GMY,205,IRE,,,,,,1,1,1,1
255,GMY,210,NTH,,,,,,1,1,1,1
255,GMY,211,BEL,,,,,,1,1,1,1
255,GMY,212,LUX,,,,,,1,1,1,1
255,GMY,220,FRN,,,,,,1,1,1,1
255,GMY,225,SWZ,,,,,,1,1,1,1
255,GMY,230,SPN,,,,,,1,1,1,1
255,GMY,235,POR,,,,,,1,1,1,1
255,GMY,290,POL,,,,,,1,1,1,1
255,GMY,305,AUS,,,,,,1,1,1,1
255,GMY,310,HUN,,,,,,1,1,1,1
255,GMY,316,CZR,,,,,,1,1,1,1
255,GMY,317,SLO,,,,,,1,1,1,1
255,GMY,325,ITA,,,,,,1,1,1,1
255,GMY,338,MLT,,,,,,1,1,1,1
255,GMY,339,ALB,,,,,,1,1,1,1
255,GMY,341,MNG,,,,,,,,,1
255,GMY,343,MAC,,,,,,0,0,1,1
255,GMY,344,CRO,,,,,,1,1,1,1
255,GMY,345,YUG,,,,,,1,1,1,1
255,GMY,346,BOS,,,,,,1,1,1,1
255,GMY,347,KOS,,,,,,,,,1
255,GMY,349,SLV,,,,,,1,1,1,1
255,GMY,350,GRC,,,,,,1,1,1,1
255,GMY,352,CYP,,,,,,1,1,1,1
255,GMY,355,BUL,,,,,,1,1,1,1
255,GMY,359,MLD,,,,,,1,1,1,1
255,GMY,360,ROM,,,,,,1,1,1,1
255,GMY,365,RUS,,,,,,1,1,1,1
255,GMY,366,EST,,,,,,1,1,1,1
255,GMY,367,LAT,,,,,,1,1,1,1
255,GMY,368,LIT,,,,,,1,1,1,1
255,GMY,369,UKR,,,,,,1,1,1,1
255,GMY,370,BLR,,,,,,1,1,1,1
255,GMY,371,ARM,,,,,,1,1,1,1
255,GMY,372,GRG,,,,,,1,1,1,1
255,GMY,373,AZE,,,,,,1,1,1,1
255,GMY,375,FIN,,,,,,1,1,1,1
255,GMY,380,SWD,,,,,,1,1,1,1
255,GMY,385,NOR,,,,,,1,1,1,1
255,GMY,390,DEN,,,,,,1,1,1,1
255,GMY,395,ICE,,,,,,1,1,1,1
255,GMY,402,CAP,,,,,,0,0,0,0
255,GMY,403,STP,,,,,,0,0,0,0
255,GMY,404,GNB,,,,,,0,0,0,0
255,GMY,411,EQG,,,,,,0,0,0,1
255,GMY,420,GAM,,,,,,0,0,0,0
255,GMY,432,MLI,,,,,,1,1,1,1
255,GMY,433,SEN,,,,,,1,1,1,1
255,GMY,434,BEN,,,,,,1,1,1,1
255,GMY,435,MAA,,,,,,1,1,1,1
255,GMY,436,NIR,,,,,,1,1,1,1
255,GMY,437,CDI,,,,,,1,1,1,1
255,GMY,438,GUI,,,,,,1,1,1,1
255,GMY,439,BFO,,,,,,1,1,1,1
255,GMY,450,LBR,,,,,,1,1,0,1
255,GMY,451,SIE,,,,,,0,0,0,0
255,GMY,452,GHA,,,,,,1,1,1,1
255,GMY,461,TOG,,,,,,1,1,1,1
255,GMY,471,CAO,,,,,,1,1,1,1
255,GMY,475,NIG,,,,,,0,0,1,0
255,GMY,481,GAB,,,,,,1,1,1,1
255,GMY,482,CEN,,,,,,1,1,0,0
255,GMY,483,CHA,,,,,,0,0,0,0
255,GMY,484,CON,,,,,,0,0,0,0
255,GMY,490,DRC,,,,,,1,1,1,1
255,GMY,500,UGA,,,,,,1,1,1,1
255,GMY,501,KEN,,,,,,1,1,1,1
255,GMY,510,TAZ,,,,,,1,1,1,1
255,GMY,516,BUI,,,,,,1,1,1,1
255,GMY,517,RWA,,,,,,1,1,1,1
255,GMY,520,SOM,,,,,,0,0,0,0
255,GMY,522,DJI,,,,,,0,0,0,0
255,GMY,530,ETH,,,,,,1,1,1,1
255,GMY,531,ERI,,,,,,1,1,1,1
255,GMY,540,ANG,,,,,,1,1,1,1
255,GMY,541,MZM,,,,,,1,1,1,1
255,GMY,551,ZAM,,,,,,1,1,1,1
255,GMY,552,ZIM,,,,,,0,0,1,1
255,GMY,553,MAW,,,,,,1,1,1,1
255,GMY,560,SAF,,,,,,1,1,1,1
255,GMY,565,NAM,,,,,,1,1,1,1
255,GMY,570,LES,,,,,,0,0,0,0
255,GMY,571,BOT,,,,,,1,1,1,1
255,GMY,572,SWA,,,,,,0,0,0,0
